#####################################################################
# Alchemist log file - simulation started at: 2025-04-16T09:33+0000 #
#####################################################################
#
# seed = 5.0, communication = 20, leaderBased = true, totalNodes = 10, totalTaskFactor = 4
#
# The columns have the following meaning: 
# time isDone[sum] replanning[sum] totalReplanning[sum] totalReplanning[mean] distance[sum] distance[mean] neighbors[mean] neighbors[mean] taskSize[sum] dones[sum] dones[mean] 
0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
0.01837137074420614 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
1.0183713707442061 0.0 3.0 3.0 1.0 0.0 0.0 2.5 2.5 12.0 0.0 NaN
2.018371370744206 0.0 5.0 5.0 1.0 0.0 0.0 4.5 4.5 20.0 0.0 NaN
3.018371370744206 0.0 2.0 5.0 1.0 0.0 0.0 8.4 8.4 20.0 0.0 NaN
4.018371370744206 0.0 1.0 6.0 1.2 0.0 0.0 9.0 9.0 20.0 0.0 NaN
5.018371370744206 0.0 1.0 6.0 1.2 0.0 0.0 9.0 9.0 20.0 0.0 NaN
6.018371370744206 0.0 1.0 7.0 1.4 0.0 0.0 9.0 9.0 20.0 0.0 NaN
7.018371370744206 0.0 1.0 7.0 1.4 0.0 0.0 9.0 9.0 20.0 0.0 NaN
8.018371370744205 0.0 1.0 8.0 1.6 0.0 0.0 9.0 9.0 20.0 0.0 NaN
9.018371370744205 0.0 1.0 8.0 1.6 0.0 0.0 9.0 9.0 20.0 0.0 NaN
10.018371370744205 0.0 1.0 9.0 1.8 0.0 0.0 9.0 9.0 20.0 0.0 NaN
11.018371370744205 0.0 1.0 9.0 1.8 0.0 0.0 9.0 9.0 20.0 0.0 NaN
12.018371370744205 0.0 1.0 10.0 2.0 0.0 0.0 9.0 9.0 20.0 0.0 NaN
13.018371370744205 0.0 1.0 10.0 2.0 0.0 0.0 9.0 9.0 20.0 0.0 NaN
14.018371370744205 0.0 1.0 11.0 2.2 0.0 0.0 9.0 9.0 20.0 0.0 NaN
15.018371370744205 0.0 1.0 11.0 2.2 0.0 0.0 9.0 9.0 20.0 0.0 NaN
16.018371370744205 0.0 1.0 12.0 2.4 0.0 0.0 9.0 9.0 20.0 0.0 NaN
17.018371370744205 0.0 1.0 12.0 2.4 0.0 0.0 9.0 9.0 20.0 0.0 NaN
18.018371370744205 0.0 1.0 13.0 2.6 0.0 0.0 9.0 9.0 20.0 0.0 NaN
19.018371370744205 0.0 1.0 13.0 2.6 0.0 0.0 9.0 9.0 20.0 0.0 NaN
