#####################################################################
# Alchemist log file - simulation started at: 2025-04-16T09:37+0000 #
#####################################################################
#
# seed = 5.0, communication = 50, leaderBased = false, totalNodes = 5, totalTaskFactor = 4
#
# The columns have the following meaning: 
# time isDone[sum] replanning[sum] totalReplanning[sum] totalReplanning[mean] distance[sum] distance[mean] neighbors[mean] neighbors[mean] taskSize[sum] dones[sum] dones[mean] 
0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
0.06285924241546326 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
1.0628592424154633 0.0 2.0 2.0 1.0 0.0 0.0 0.5 0.5 0.0 0.0 NaN
2.0628592424154633 0.0 5.0 5.0 1.0 0.0 0.0 2.0 2.0 0.0 0.0 NaN
3.0628592424154633 0.0 5.0 7.0 1.4 0.0 0.0 3.4 3.4 0.0 0.0 NaN
4.062859242415463 0.0 5.0 10.0 2.0 0.0 0.0 4.0 4.0 0.0 0.0 NaN
5.062859242415463 0.0 5.0 12.0 2.4 0.0 0.0 4.0 4.0 0.0 0.0 NaN
6.062859242415463 0.0 5.0 15.0 3.0 0.0 0.0 4.0 4.0 0.0 0.0 NaN
7.062859242415463 0.0 5.0 17.0 3.4 0.0 0.0 4.0 4.0 0.0 0.0 NaN
8.062859242415463 0.0 4.0 19.0 3.8 0.0 0.0 4.0 4.0 0.0 0.0 NaN
9.062859242415463 0.0 4.0 21.0 4.2 0.0 0.0 4.0 4.0 0.0 0.0 NaN
10.062859242415463 0.0 4.0 23.0 4.6 1.0000000000000027 0.20000000000000054 4.0 4.0 0.0 0.0 NaN
11.062859242415463 0.0 4.0 25.0 5.0 1.0000000000000027 0.20000000000000054 4.0 4.0 0.0 0.0 NaN
12.062859242415463 0.0 4.0 27.0 5.4 1.9999999999999987 0.39999999999999974 4.0 4.0 0.0 0.0 NaN
13.062859242415463 0.0 4.0 29.0 5.8 1.9999999999999987 0.39999999999999974 4.0 4.0 0.0 0.0 NaN
14.062859242415463 0.0 4.0 31.0 6.2 3.0000000000000107 0.6000000000000021 4.0 4.0 0.0 0.0 NaN
15.062859242415463 0.0 4.0 33.0 6.6 3.0000000000000107 0.6000000000000021 4.0 4.0 0.0 0.0 NaN
16.062859242415463 0.0 4.0 35.0 7.0 3.9999999999999987 0.7999999999999997 4.0 4.0 0.0 0.0 NaN
17.062859242415463 0.0 4.0 37.0 7.4 3.9999999999999987 0.7999999999999997 4.0 4.0 0.0 0.0 NaN
18.062859242415463 0.0 5.0 40.0 8.0 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
19.062859242415463 0.0 5.0 42.0 8.4 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
20.062859242415463 0.0 5.0 45.0 9.0 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
21.062859242415463 0.0 5.0 47.0 9.4 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
22.062859242415463 0.0 4.0 49.0 9.8 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
23.062859242415463 0.0 4.0 51.0 10.2 5.000000000000009 1.0000000000000018 4.0 4.0 0.0 0.0 NaN
24.062859242415463 0.0 4.0 53.0 10.6 6.000000000000019 1.2000000000000037 4.0 4.0 0.0 0.0 NaN
25.062859242415463 0.0 4.0 55.0 11.0 6.000000000000019 1.2000000000000037 4.0 4.0 0.0 0.0 NaN
26.062859242415463 0.0 4.0 57.0 11.4 7.000000000000024 1.4000000000000048 4.0 4.0 0.0 0.0 NaN
27.062859242415463 0.0 4.0 59.0 11.8 7.000000000000024 1.4000000000000048 4.0 4.0 0.0 0.0 NaN
28.062859242415463 0.0 5.0 62.0 12.4 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
29.062859242415463 0.0 5.0 64.0 12.8 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
30.062859242415463 0.0 5.0 67.0 13.4 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
31.062859242415463 0.0 5.0 69.0 13.8 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
32.06285924241546 0.0 4.0 71.0 14.2 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
33.06285924241546 0.0 4.0 73.0 14.6 8.000000000000025 1.600000000000005 4.0 4.0 0.0 0.0 NaN
