#####################################################################
# Alchemist log file - simulation started at: 2025-04-16T09:03+0000 #
#####################################################################
#
# seed = 0.0, communication = 500, leaderBased = true, totalNodes = 40, totalTaskFactor = 2
#
# The columns have the following meaning: 
# time isDone[sum] replanning[sum] totalReplanning[sum] totalReplanning[mean] distance[sum] distance[mean] neighbors[mean] neighbors[mean] taskSize[sum] dones[sum] dones[mean] 
0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
0.0011337332612453288 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
1.0011337332612453 0.0 4.0 4.0 1.0 0.0 0.0 10.0 10.0 42.0 0.0 NaN
2.0011337332612453 0.0 4.0 4.0 1.0 0.0 0.0 19.5 19.5 80.0 0.0 NaN
3.0011337332612453 0.0 1.0 5.0 1.25 0.0 0.0 34.725 34.725 80.0 0.0 NaN
4.001133733261245 0.0 1.0 5.0 1.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
5.001133733261245 0.0 1.0 6.0 1.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
6.001133733261245 0.0 1.0 6.0 1.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
7.001133733261245 0.0 1.0 7.0 1.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
8.001133733261245 0.0 1.0 7.0 1.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
9.001133733261245 0.0 1.0 8.0 2.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
10.001133733261245 0.0 1.0 8.0 2.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
11.001133733261245 0.0 1.0 9.0 2.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
12.001133733261245 0.0 1.0 9.0 2.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
13.001133733261245 0.0 1.0 10.0 2.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
14.001133733261245 0.0 1.0 10.0 2.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
15.001133733261245 0.0 1.0 11.0 2.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
16.001133733261245 0.0 1.0 11.0 2.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
17.001133733261245 0.0 1.0 12.0 3.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
18.001133733261245 0.0 1.0 12.0 3.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
19.001133733261245 0.0 1.0 13.0 3.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
20.001133733261245 0.0 1.0 13.0 3.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
21.001133733261245 0.0 1.0 14.0 3.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
22.001133733261245 0.0 1.0 14.0 3.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
23.001133733261245 0.0 1.0 15.0 3.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
24.001133733261245 0.0 1.0 15.0 3.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
25.001133733261245 0.0 1.0 16.0 4.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
26.001133733261245 0.0 1.0 16.0 4.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
27.001133733261245 0.0 1.0 17.0 4.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
28.001133733261245 0.0 1.0 17.0 4.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
29.001133733261245 0.0 1.0 18.0 4.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
30.001133733261245 0.0 1.0 18.0 4.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
31.001133733261245 0.0 1.0 19.0 4.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
32.00113373326124 0.0 1.0 19.0 4.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
33.00113373326124 0.0 1.0 20.0 5.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
34.00113373326124 0.0 1.0 20.0 5.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
35.00113373326124 0.0 1.0 21.0 5.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
36.00113373326124 0.0 1.0 21.0 5.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
37.00113373326124 0.0 1.0 22.0 5.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
38.00113373326124 0.0 1.0 22.0 5.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
39.00113373326124 0.0 1.0 23.0 5.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
40.00113373326124 0.0 1.0 23.0 5.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
41.00113373326124 0.0 1.0 24.0 6.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
42.00113373326124 0.0 1.0 24.0 6.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
43.00113373326124 0.0 1.0 25.0 6.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
44.00113373326124 0.0 1.0 25.0 6.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
45.00113373326124 0.0 1.0 26.0 6.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
46.00113373326124 0.0 1.0 26.0 6.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
47.00113373326124 0.0 1.0 27.0 6.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
48.00113373326124 0.0 1.0 27.0 6.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
49.00113373326124 0.0 1.0 28.0 7.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
50.00113373326124 0.0 1.0 28.0 7.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
51.00113373326124 0.0 1.0 29.0 7.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
52.00113373326124 0.0 1.0 29.0 7.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
53.00113373326124 0.0 1.0 30.0 7.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
54.00113373326124 0.0 1.0 30.0 7.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
55.00113373326124 0.0 1.0 31.0 7.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
56.00113373326124 0.0 1.0 31.0 7.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
57.00113373326124 0.0 1.0 32.0 8.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
58.00113373326124 0.0 1.0 32.0 8.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
59.00113373326124 0.0 1.0 33.0 8.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
60.00113373326124 0.0 1.0 33.0 8.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
61.00113373326124 0.0 1.0 34.0 8.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
62.00113373326124 0.0 1.0 34.0 8.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
63.00113373326124 0.0 1.0 35.0 8.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
64.00113373326124 0.0 1.0 35.0 8.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
65.00113373326124 0.0 1.0 36.0 9.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
66.00113373326124 0.0 1.0 36.0 9.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
67.00113373326124 0.0 1.0 37.0 9.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
68.00113373326124 0.0 1.0 37.0 9.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
69.00113373326124 0.0 1.0 38.0 9.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
70.00113373326124 0.0 1.0 38.0 9.5 0.0 0.0 39.0 39.0 80.0 0.0 NaN
71.00113373326124 0.0 1.0 39.0 9.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
72.00113373326124 0.0 1.0 39.0 9.75 0.0 0.0 39.0 39.0 80.0 0.0 NaN
73.00113373326124 0.0 1.0 40.0 10.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
74.00113373326124 0.0 1.0 40.0 10.0 0.0 0.0 39.0 39.0 80.0 0.0 NaN
75.00113373326124 0.0 1.0 41.0 10.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
76.00113373326124 0.0 1.0 41.0 10.25 0.0 0.0 39.0 39.0 80.0 0.0 NaN
